TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dateTime:RFC3339,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE
Datum / Uhrzeit,MeteoViva_Schalter - MeteoViva Aktiv (Messung),MeteoViva_Schalter - MeteoViva Mischbetrieb (Messung),MeteoViva_Schalter - MeteoViva Inaktiv (Messung),Klimasensor - Mittlere_Zonentemperatur (Messung),Klima - Mittlere_Zonentemperatur (Optimierung),Klima - Klimaprofil obere Grenze (Klimaprofil),Klima - Klimaprofil obere Grenze (Klimaprofil)_1,Klima - Klimaprofil untere Grenze (Klimaprofil),Klimasensor - Raumtemperatur_LT1_Ablufttemperatur (Messung),Lueftungsanlage_LT_1 - Ablufttemperatur (Messung),Lueftungsanlage_LT_1 - Ablufttemperatur (Optimierung),Lueftungsanlage_LT_1 - Volumenstrom (Steuerung),Lueftungsanlage_LT_1 - Zulufttemperatur (Messung),Lueftungsanlage_LT_1 - Zulufttemperatur (Optimierung),Lueftungsanlage_LT_1 - Zulufttemperatur (Steuerung)
24-02-2022 13:30,1,0,0,234,225,25,40,21,234,234,225,1,225,225,225
24-02-2022 13:45,1,0,0,234,225,25,40,21,234,234,225,1,224,225,225
24-02-2022 14:00,1,0,0,232,225,25,40,21,232,232,225,1,223,225,225
24-02-2022 14:15,1,0,0,232,225,25,40,21,232,232,225,1,222,225,225
24-02-2022 14:30,1,0,0,232,225,25,40,21,232,232,225,1,222,225,225
24-02-2022 14:45,1,0,0,232,225,25,40,21,232,232,225,1,228,225,225
24-02-2022 15:00,1,0,0,232,225,25,40,21,232,232,225,1,228,225,225
24-02-2022 15:15,1,0,0,231,225,25,40,21,231,231,225,1,222,225,225
24-02-2022 15:30,1,0,0,231,224,25,40,21,231,231,225,1,226,225,225
24-02-2022 15:45,1,0,0,23,224,25,40,21,23,23,224,1,225,225,225
24-02-2022 16:00,1,0,0,229,224,25,40,21,229,229,224,1,224,225,225
24-02-2022 16:15,1,0,0,23,224,25,40,21,23,23,224,1,223,225,225
24-02-2022 16:30,1,0,0,229,224,25,40,21,229,229,224,1,229,225,225
24-02-2022 16:45,1,0,0,229,224,25,40,21,229,229,224,1,222,225,225
24-02-2022 17:00,1,0,0,229,224,25,40,21,229,229,224,1,223,225,225
24-02-2022 17:15,1,0,0,229,224,25,40,21,229,229,224,1,227,225,225
24-02-2022 17:30,1,0,0,229,224,25,40,21,229,229,224,1,223,225,225
24-02-2022 17:45,1,0,0,229,225,25,40,21,229,229,225,1,228,225,225
24-02-2022 18:00,1,0,0,228,224,25,40,21,228,228,225,1,22,225,225
24-02-2022 18:15,1,0,0,229,224,25,40,21,229,229,224,1,228,225,225
24-02-2022 18:30,1,0,0,228,224,25,40,21,228,228,224,1,227,225,225
24-02-2022 18:45,1,0,0,228,224,25,40,21,228,228,224,1,222,225,225
24-02-2022 19:00,1,0,0,228,224,25,40,21,228,228,224,1,228,225,225
24-02-2022 19:15,1,0,0,228,224,25,40,21,228,228,224,1,224,225,225
24-02-2022 19:30,1,0,0,229,224,25,40,21,229,229,224,1,223,225,225
24-02-2022 19:45,1,0,0,228,224,25,40,21,228,228,224,1,229,225,225
24-02-2022 20:00,1,0,0,228,224,28,40,175,228,228,224,0,227,225,225
24-02-2022 20:15,1,0,0,205,221,28,40,175,205,205,224,0,229,225,225
24-02-2022 20:30,1,0,0,194,219,28,40,175,194,194,221,0,23,225,225
24-02-2022 20:45,1,0,0,19,218,28,40,175,19,19,219,0,23,225,225
24-02-2022 21:00,1,0,0,186,217,28,40,175,186,186,218,0,231,225,225
24-02-2022 21:15,1,0,0,185,217,28,40,175,185,185,217,0,231,225,225
24-02-2022 21:30,1,0,0,183,216,28,40,175,183,183,217,0,231,225,225
24-02-2022 21:45,1,0,0,183,216,28,40,175,183,183,216,0,231,225,225
24-02-2022 22:00,1,0,0,185,216,28,40,175,185,185,216,0,231,225,225
24-02-2022 22:15,1,0,0,176,215,28,40,175,176,176,216,0,231,225,225
24-02-2022 22:30,1,0,0,172,215,28,40,175,172,172,215,0,231,225,225
24-02-2022 22:45,1,0,0,17,215,28,40,175,17,17,215,0,231,225,225
24-02-2022 23:00,1,0,0,168,214,28,40,175,168,168,215,0,231,225,225
24-02-2022 23:15,1,0,0,168,214,28,40,175,168,168,214,0,231,225,225
24-02-2022 23:30,1,0,0,168,214,28,40,175,168,168,214,0,231,225,225
24-02-2022 23:45,1,0,0,168,213,28,40,175,168,168,214,0,231,225,225
25-02-2022 00:00,1,0,0,168,213,28,40,175,168,168,213,0,232,225,225
25-02-2022 00:15,1,0,0,169,213,28,40,175,169,169,213,0,232,225,225
25-02-2022 00:30,1,0,0,169,213,28,40,175,169,169,213,0,232,225,225
25-02-2022 00:45,1,0,0,17,212,28,40,175,17,17,213,0,232,225,225
25-02-2022 01:00,1,0,0,17,212,28,40,175,17,17,212,0,232,225,225
25-02-2022 01:15,1,0,0,171,212,28,40,175,171,171,212,0,233,225,225
25-02-2022 01:30,1,0,0,171,212,28,40,175,171,171,212,0,233,225,225
25-02-2022 01:45,1,0,0,171,212,28,40,175,171,171,212,0,233,225,225
25-02-2022 02:00,1,0,0,171,211,28,40,175,171,171,212,0,233,225,225
25-02-2022 02:15,1,0,0,171,211,28,40,175,171,171,211,0,233,225,225
25-02-2022 02:30,1,0,0,171,211,28,40,175,171,171,211,0,233,225,225
25-02-2022 02:45,1,0,0,17,211,28,40,175,17,17,211,0,233,225,225
25-02-2022 03:00,1,0,0,17,211,28,40,175,17,17,211,0,233,225,225
25-02-2022 03:15,1,0,0,169,212,28,40,175,169,169,211,0,233,225,225
25-02-2022 03:30,1,0,0,169,213,28,40,175,169,169,212,0,233,225,225
25-02-2022 03:45,1,0,0,17,214,28,40,175,17,17,213,0,233,225,225
25-02-2022 04:00,1,0,0,169,214,28,40,175,169,169,214,0,233,225,225
25-02-2022 04:15,1,0,0,169,215,28,40,175,169,169,214,0,233,225,225
25-02-2022 04:30,1,0,0,169,215,28,40,175,169,169,215,0,233,225,225
25-02-2022 04:45,1,0,0,17,215,28,40,175,17,17,215,0,233,225,225
25-02-2022 05:00,1,0,0,17,215,28,40,175,17,17,215,0,233,225,225
25-02-2022 05:15,1,0,0,171,215,28,40,175,171,171,215,0,233,225,225
25-02-2022 05:30,1,0,0,171,215,28,40,175,171,171,215,0,233,225,225
25-02-2022 05:45,1,0,0,171,215,28,40,175,171,171,215,0,233,225,225
25-02-2022 06:00,1,0,0,171,214,25,40,21,171,171,215,1,233,225,225
25-02-2022 06:15,1,0,0,221,214,25,40,21,221,221,162,1,239,225,23
25-02-2022 06:30,1,0,0,223,226,25,40,21,223,223,214,1,231,23,24
25-02-2022 06:45,1,0,0,225,227,25,40,21,225,225,226,1,245,24,24
25-02-2022 07:00,1,0,0,224,227,25,40,21,224,224,227,1,238,24,24
25-02-2022 07:15,1,0,0,224,227,25,40,21,224,224,227,1,238,24,24
25-02-2022 07:30,1,0,0,224,227,25,40,21,224,224,227,1,242,24,24
25-02-2022 07:45,1,0,0,225,227,25,40,21,225,225,227,1,242,24,24
25-02-2022 08:00,1,0,0,225,227,25,40,21,225,225,227,1,239,24,24
25-02-2022 08:15,1,0,0,225,227,25,40,21,225,225,227,1,241,24,24
25-02-2022 08:30,1,0,0,228,227,25,40,21,228,228,227,1,242,24,24
25-02-2022 08:45,1,0,0,228,236,25,40,21,228,228,236,1,238,24,225
25-02-2022 09:00,1,0,0,229,223,25,40,21,229,229,236,1,22,225,225
25-02-2022 09:15,1,0,0,228,223,25,40,21,228,228,223,1,226,225,225
25-02-2022 09:30,1,0,0,228,223,25,40,21,228,228,223,1,223,225,225
25-02-2022 09:45,1,0,0,228,223,25,40,21,228,228,223,1,227,225,225
25-02-2022 10:00,1,0,0,229,223,25,40,21,229,229,223,1,226,225,225
25-02-2022 10:15,1,0,0,23,222,25,40,21,23,23,223,1,227,225,225
25-02-2022 10:30,1,0,0,231,222,25,40,21,231,231,222,1,229,225,225
25-02-2022 10:45,1,0,0,23,222,25,40,21,23,23,222,1,227,225,225
25-02-2022 11:00,1,0,0,23,222,25,40,21,23,23,222,1,223,225,225
25-02-2022 11:15,1,0,0,23,222,25,40,21,23,23,222,1,218,225,225
25-02-2022 11:30,1,0,0,23,222,25,40,21,23,23,222,1,216,225,225
25-02-2022 11:45,1,0,0,229,222,25,40,21,229,229,222,1,215,225,225
25-02-2022 12:00,1,0,0,229,222,25,40,21,229,229,222,1,216,225,225
25-02-2022 12:15,1,0,0,23,222,25,40,21,23,23,222,1,217,225,225
25-02-2022 12:30,1,0,0,232,222,25,40,21,232,232,222,1,22,225,225
25-02-2022 12:45,1,0,0,229,222,25,40,21,229,229,222,1,228,225,225
25-02-2022 13:00,1,0,0,23,222,25,40,21,23,23,222,1,229,225,225
25-02-2022 13:15,1,0,0,231,224,25,40,21,231,231,224,1,228,225,225
25-02-2022 13:30,1,0,0,23,224,25,40,21,23,23,224,1,225,225,225
25-02-2022 13:45,1,0,0,23,224,25,40,21,23,23,224,1,221,225,225
25-02-2022 14:00,1,0,0,229,224,25,40,21,229,229,224,1,217,225,225
25-02-2022 14:15,1,0,0,229,224,25,40,21,229,229,224,1,218,225,225
25-02-2022 14:30,1,0,0,229,223,25,40,21,229,229,224,1,216,225,225
25-02-2022 14:45,1,0,0,229,223,25,40,21,229,229,223,1,216,225,225
25-02-2022 15:00,1,0,0,228,223,25,40,21,228,228,223,1,216,225,225
25-02-2022 15:15,1,0,0,228,223,25,40,21,228,228,223,1,215,225,225
25-02-2022 15:30,1,0,0,227,223,25,40,21,227,227,223,1,216,225,225
25-02-2022 15:45,1,0,0,225,223,25,40,21,225,225,223,1,222,225,225
25-02-2022 16:00,1,0,0,225,223,25,40,21,225,225,223,1,228,225,225
25-02-2022 16:15,1,0,0,227,223,25,40,21,227,227,223,1,224,225,225
25-02-2022 16:30,1,0,0,228,223,25,40,21,228,228,223,1,223,225,225
25-02-2022 16:45,1,0,0,228,223,25,40,21,228,228,223,1,228,225,225
25-02-2022 17:00,1,0,0,227,223,25,40,21,227,227,223,1,232,225,225
25-02-2022 17:15,1,0,0,227,223,25,40,21,227,227,223,1,233,225,225
25-02-2022 17:30,1,0,0,228,223,25,40,21,228,228,223,1,229,225,225
25-02-2022 17:45,1,0,0,228,223,25,40,21,228,228,223,1,22,225,225
25-02-2022 18:00,1,0,0,227,223,25,40,21,227,227,223,1,222,225,225
25-02-2022 18:15,1,0,0,225,223,25,40,21,225,225,223,1,227,225,225
25-02-2022 18:30,1,0,0,225,223,25,40,21,225,225,223,1,226,225,225
25-02-2022 18:45,1,0,0,225,223,25,40,21,225,225,223,1,221,225,225
25-02-2022 19:00,1,0,0,227,223,25,40,21,227,227,223,1,227,225,225
25-02-2022 19:15,1,0,0,225,223,25,40,21,225,225,223,1,224,225,225
25-02-2022 19:30,1,0,0,227,223,25,40,21,227,227,223,1,223,225,225
25-02-2022 19:45,1,0,0,227,222,25,40,21,227,227,223,1,23,225,225
25-02-2022 20:00,1,0,0,225,222,28,40,175,225,225,222,0,222,225,225
25-02-2022 20:15,1,0,0,197,215,28,40,175,197,197,222,0,231,225,225
25-02-2022 20:30,1,0,0,183,211,28,40,175,183,183,215,0,232,225,225
25-02-2022 20:45,1,0,0,179,209,28,40,175,179,179,211,0,233,225,225
25-02-2022 21:00,1,0,0,176,208,28,40,175,176,176,209,0,233,225,225
25-02-2022 21:15,1,0,0,174,212,28,40,175,174,174,213,0,234,225,225
25-02-2022 21:30,1,0,0,172,212,28,40,175,172,172,212,0,234,225,225
25-02-2022 21:45,1,0,0,171,212,28,40,175,171,171,212,0,234,225,225
25-02-2022 22:00,1,0,0,17,212,28,40,175,17,17,212,0,234,225,225
25-02-2022 22:15,1,0,0,17,212,28,40,175,17,17,212,0,234,225,225
25-02-2022 22:30,1,0,0,169,212,28,40,175,169,169,212,0,234,225,225
25-02-2022 22:45,1,0,0,169,212,28,40,175,169,169,212,0,234,225,225
25-02-2022 23:00,1,0,0,169,211,28,40,175,169,169,212,0,234,225,225
25-02-2022 23:15,1,0,0,169,211,28,40,175,169,169,211,0,234,225,225
25-02-2022 23:30,1,0,0,169,211,28,40,175,169,169,211,0,234,225,225
25-02-2022 23:45,1,0,0,169,211,28,40,175,169,169,211,0,234,225,225
26-02-2022 00:00,1,0,0,168,211,28,40,175,168,168,211,0,234,225,225
26-02-2022 00:15,1,0,0,169,21,28,40,175,169,169,211,0,234,225,225
26-02-2022 00:30,1,0,0,169,21,28,40,175,169,169,21,0,234,225,225
26-02-2022 00:45,1,0,0,169,21,28,40,175,169,169,21,0,234,225,225
26-02-2022 01:00,1,0,0,169,21,28,40,175,169,169,21,0,234,225,225
26-02-2022 01:15,1,0,0,17,21,28,40,175,17,17,21,0,234,225,225
26-02-2022 01:30,1,0,0,171,209,28,40,175,171,171,21,0,234,225,225
26-02-2022 01:45,1,0,0,17,209,28,40,175,17,17,209,0,234,225,225
26-02-2022 02:00,1,0,0,17,209,28,40,175,17,17,209,0,234,225,225
26-02-2022 02:15,1,0,0,169,209,28,40,175,169,169,209,0,234,225,225
26-02-2022 02:30,1,0,0,169,209,28,40,175,169,169,209,0,234,225,225
26-02-2022 02:45,1,0,0,169,208,28,40,175,169,169,209,0,234,225,225
26-02-2022 03:00,1,0,0,169,208,28,40,175,169,169,208,0,234,225,225
26-02-2022 03:15,1,0,0,169,208,28,40,175,169,169,208,0,234,225,225
26-02-2022 03:30,1,0,0,17,208,28,40,175,17,17,208,0,234,225,225
26-02-2022 03:45,1,0,0,17,207,28,40,175,17,17,208,0,234,225,225
26-02-2022 04:00,1,0,0,17,207,28,40,175,17,17,207,0,234,225,225
26-02-2022 04:15,1,0,0,17,207,28,40,175,17,17,207,0,234,225,225
26-02-2022 04:30,1,0,0,17,207,28,40,175,17,17,207,0,234,225,225
26-02-2022 04:45,1,0,0,17,207,28,40,175,17,17,207,0,234,225,225
26-02-2022 05:00,1,0,0,169,206,28,40,175,169,169,207,0,234,225,225
26-02-2022 05:15,1,0,0,168,206,28,40,175,168,168,206,0,234,225,225
26-02-2022 05:30,1,0,0,168,206,28,40,175,168,168,206,0,234,225,225
26-02-2022 05:45,1,0,0,168,206,28,40,175,168,168,206,0,234,225,225
26-02-2022 06:00,1,0,0,167,206,28,40,175,167,167,206,0,234,225,225
26-02-2022 06:15,1,0,0,168,206,28,40,175,168,168,206,0,234,225,225
26-02-2022 06:30,1,0,0,169,205,28,40,175,169,169,206,0,234,225,225
26-02-2022 06:45,1,0,0,17,162,28,40,175,17,17,163,0,234,225,23
26-02-2022 07:00,1,0,0,17,161,28,40,175,17,17,162,0,234,23,24
26-02-2022 07:15,1,0,0,171,161,28,40,175,171,171,161,0,234,24,24
26-02-2022 07:30,1,0,0,171,161,28,40,175,171,171,161,0,234,24,24
26-02-2022 07:45,1,0,0,171,16,28,40,175,171,171,161,0,234,24,24
26-02-2022 08:00,1,0,0,173,16,28,40,175,173,173,16,0,234,24,24
26-02-2022 08:15,1,0,0,174,16,28,40,175,174,174,16,0,234,24,24
26-02-2022 08:30,1,0,0,175,16,28,40,175,175,175,16,0,234,24,24
26-02-2022 08:45,1,0,0,176,16,28,40,175,176,176,16,0,234,24,24
26-02-2022 09:00,1,0,0,176,159,28,40,175,176,176,16,0,234,24,24
26-02-2022 09:15,1,0,0,177,159,28,40,175,177,177,159,0,234,24,24
26-02-2022 09:30,1,0,0,178,159,28,40,175,178,178,159,0,234,24,24
26-02-2022 09:45,1,0,0,179,159,28,40,175,179,179,159,0,234,24,24
26-02-2022 10:00,1,0,0,18,159,28,40,175,18,18,159,0,234,24,24
26-02-2022 10:15,1,0,0,183,159,28,40,175,183,183,159,0,234,24,24
26-02-2022 10:30,1,0,0,185,159,28,40,175,185,185,159,0,234,24,24
26-02-2022 10:45,1,0,0,187,158,28,40,175,187,187,159,0,234,24,24
26-02-2022 11:00,1,0,0,192,158,28,40,175,192,192,158,1,234,24,24
26-02-2022 11:15,1,0,0,229,225,28,40,175,229,229,158,1,252,24,24
26-02-2022 11:30,1,0,0,231,226,28,40,175,231,231,225,1,242,24,24
26-02-2022 11:45,1,0,0,231,226,28,40,175,231,231,226,1,239,24,24
26-02-2022 12:00,1,0,0,23,226,28,40,175,23,23,226,1,238,24,24
26-02-2022 12:15,1,0,0,232,226,28,40,175,232,232,226,1,238,24,24
26-02-2022 12:30,1,0,0,231,231,28,40,175,231,231,231,1,242,24,24
26-02-2022 12:45,1,0,0,23,231,28,40,175,23,23,231,1,237,24,24
26-02-2022 13:00,1,0,0,231,231,28,40,175,231,231,231,0,24,24,24
26-02-2022 13:15,1,0,0,212,209,28,40,175,212,212,231,0,237,24,24
26-02-2022 13:30,1,0,0,195,199,28,40,175,195,195,209,0,235,24,24
26-02-2022 13:45,1,0,0,186,193,28,40,175,186,186,199,0,235,24,24
26-02-2022 14:00,1,0,0,181,19,28,40,175,181,181,193,0,234,24,24
26-02-2022 14:15,1,0,0,177,188,28,40,175,177,177,19,0,234,24,24
26-02-2022 14:30,1,0,0,181,187,28,40,175,181,181,188,0,234,24,24
26-02-2022 14:45,1,0,0,185,187,28,40,175,185,185,187,0,234,24,24
26-02-2022 15:00,1,0,0,183,186,28,40,175,183,183,187,0,233,24,24
26-02-2022 15:15,1,0,0,181,186,28,40,175,181,181,186,0,233,24,24
26-02-2022 15:30,1,0,0,177,186,28,40,175,177,177,186,0,233,24,24
26-02-2022 15:45,1,0,0,172,185,28,40,175,172,172,186,0,233,24,24
26-02-2022 16:00,1,0,0,17,185,28,40,175,17,17,185,0,233,24,24
26-02-2022 16:15,1,0,0,178,185,28,40,175,178,178,185,0,233,24,24
26-02-2022 16:30,1,0,0,18,185,28,40,175,18,18,185,0,233,24,24
26-02-2022 16:45,1,0,0,181,185,28,40,175,181,181,185,0,233,24,24
26-02-2022 17:00,1,0,0,181,185,28,40,175,181,181,185,0,233,24,24
26-02-2022 17:15,1,0,0,181,184,28,40,175,181,181,185,0,234,24,24
26-02-2022 17:30,1,0,0,18,184,28,40,175,18,18,184,0,234,24,24
26-02-2022 17:45,1,0,0,179,184,28,40,175,179,179,184,0,234,24,24
26-02-2022 18:00,1,0,0,179,184,28,40,175,179,179,184,0,234,24,24
26-02-2022 18:15,1,0,0,178,184,28,40,175,178,178,184,0,234,24,24
26-02-2022 18:30,1,0,0,178,184,28,40,175,178,178,184,0,234,24,24
26-02-2022 18:45,1,0,0,177,174,28,40,175,177,177,175,0,234,24,24
26-02-2022 19:00,1,0,0,176,173,28,40,175,176,176,174,0,234,24,24
26-02-2022 19:15,1,0,0,177,173,28,40,175,177,177,173,0,234,24,24
26-02-2022 19:30,1,0,0,177,172,28,40,175,177,177,173,0,234,24,24
26-02-2022 19:45,1,0,0,177,172,28,40,175,177,177,172,0,234,24,24
26-02-2022 20:00,1,0,0,177,172,28,40,175,177,177,172,0,234,24,24
26-02-2022 20:15,1,0,0,177,172,28,40,175,177,177,172,0,234,24,24
26-02-2022 20:30,1,0,0,177,172,28,40,175,177,177,172,0,234,24,24
26-02-2022 20:45,1,0,0,177,171,28,40,175,177,177,172,0,234,24,24
26-02-2022 21:00,1,0,0,177,171,28,40,175,177,177,171,0,234,24,24
26-02-2022 21:15,1,0,0,176,171,28,40,175,176,176,171,0,234,24,24
26-02-2022 21:30,1,0,0,176,171,28,40,175,176,176,171,0,234,24,24
26-02-2022 21:45,1,0,0,174,171,28,40,175,174,174,171,0,235,24,24
26-02-2022 22:00,1,0,0,173,17,28,40,175,173,173,171,0,235,24,24
26-02-2022 22:15,1,0,0,172,17,28,40,175,172,172,17,0,235,24,24
26-02-2022 22:30,1,0,0,171,17,28,40,175,171,171,17,0,235,24,24
26-02-2022 22:45,1,0,0,17,17,28,40,175,17,17,17,0,235,24,24
26-02-2022 23:00,1,0,0,169,17,28,40,175,169,169,17,0,235,24,24
26-02-2022 23:15,1,0,0,168,17,28,40,175,168,168,17,0,235,24,24
26-02-2022 23:30,1,0,0,168,169,28,40,175,168,168,17,0,235,24,24
26-02-2022 23:45,1,0,0,168,169,28,40,175,168,168,169,0,235,24,24
27-02-2022 00:00,1,0,0,167,169,28,40,175,167,167,169,0,235,24,24
27-02-2022 00:15,1,0,0,166,169,28,40,175,166,166,169,0,235,24,24
27-02-2022 00:30,1,0,0,166,169,28,40,175,166,166,169,0,235,24,24
27-02-2022 00:45,1,0,0,165,169,28,40,175,165,165,169,0,235,24,24
27-02-2022 01:00,1,0,0,165,168,28,40,175,165,165,169,0,235,24,24
27-02-2022 01:15,1,0,0,165,168,28,40,175,165,165,168,0,235,24,24
27-02-2022 01:30,1,0,0,165,168,28,40,175,165,165,168,0,235,24,24
27-02-2022 01:45,1,0,0,165,168,28,40,175,165,165,168,0,235,24,24
27-02-2022 02:00,1,0,0,165,168,28,40,175,165,165,168,0,235,24,24
27-02-2022 02:15,1,0,0,166,168,28,40,175,166,166,168,0,235,24,24
27-02-2022 02:30,1,0,0,166,168,28,40,175,166,166,168,0,235,24,24
27-02-2022 02:45,1,0,0,165,167,28,40,175,165,165,168,0,235,24,24
27-02-2022 03:00,1,0,0,165,167,28,40,175,165,165,167,0,235,24,24
27-02-2022 03:15,1,0,0,165,167,28,40,175,165,165,167,0,235,24,24
27-02-2022 03:30,1,0,0,165,167,28,40,175,165,165,167,0,235,24,24
27-02-2022 03:45,1,0,0,164,167,28,40,175,164,164,167,0,235,24,24
27-02-2022 04:00,1,0,0,165,167,28,40,175,165,165,167,0,235,24,24
27-02-2022 04:15,1,0,0,164,167,28,40,175,164,164,167,0,235,24,24
27-02-2022 04:30,1,0,0,164,167,28,40,175,164,164,167,0,235,24,24
27-02-2022 04:45,1,0,0,164,166,28,40,175,164,164,167,0,235,24,24
27-02-2022 05:00,1,0,0,164,166,28,40,175,164,164,166,0,235,24,24
27-02-2022 05:15,1,0,0,165,166,28,40,175,165,165,166,0,235,24,24
27-02-2022 05:30,1,0,0,165,166,28,40,175,165,165,166,0,235,24,24
27-02-2022 05:45,1,0,0,165,166,28,40,175,165,165,166,0,235,24,24
27-02-2022 06:00,1,0,0,165,166,28,40,175,165,165,166,0,235,24,24
27-02-2022 06:15,1,0,0,164,166,28,40,175,164,164,166,0,235,24,24
27-02-2022 06:30,1,0,0,164,166,28,40,175,164,164,166,0,235,24,24
27-02-2022 06:45,1,0,0,164,165,28,40,175,164,164,166,0,234,24,24
27-02-2022 07:00,1,0,0,163,165,28,40,175,163,163,165,0,234,24,24
27-02-2022 07:15,1,0,0,163,156,28,40,175,163,163,157,0,234,24,24
27-02-2022 07:30,1,0,0,164,156,28,40,175,164,164,156,0,234,24,24
27-02-2022 07:45,1,0,0,165,156,28,40,175,165,165,156,0,234,24,24
27-02-2022 08:00,1,0,0,167,155,28,40,175,167,167,156,0,234,24,24
27-02-2022 08:15,1,0,0,169,155,28,40,175,169,169,155,0,234,24,24
27-02-2022 08:30,1,0,0,174,155,28,40,175,174,174,155,0,234,24,24
27-02-2022 08:45,1,0,0,179,155,28,40,175,179,179,155,0,234,24,24
27-02-2022 09:00,1,0,0,181,155,28,40,175,181,181,155,0,234,24,24
27-02-2022 09:15,1,0,0,183,154,28,40,175,183,183,155,0,234,24,24
27-02-2022 09:30,1,0,0,185,154,28,40,175,185,185,154,0,234,24,24
27-02-2022 09:45,1,0,0,189,154,28,40,175,189,189,154,0,234,24,24
27-02-2022 10:00,1,0,0,192,154,28,40,175,192,192,154,0,234,24,24
27-02-2022 10:15,1,0,0,194,172,28,40,175,194,194,172,0,234,24,24
27-02-2022 10:30,1,0,0,195,171,28,40,175,195,195,172,0,234,24,24
27-02-2022 10:45,1,0,0,195,171,28,40,175,195,195,171,0,234,24,24
27-02-2022 11:00,1,0,0,197,171,28,40,175,197,197,171,1,234,24,24
27-02-2022 11:15,1,0,0,23,228,28,40,175,23,23,171,1,253,24,24
27-02-2022 11:30,1,0,0,231,228,28,40,175,231,231,228,1,243,24,24
27-02-2022 11:45,1,0,0,231,228,28,40,175,231,231,228,1,235,24,24
27-02-2022 12:00,1,0,0,232,228,28,40,175,232,232,228,1,244,24,24
27-02-2022 12:15,1,0,0,232,228,28,40,175,232,232,228,1,242,24,24
27-02-2022 12:30,1,0,0,232,228,28,40,175,232,232,228,1,238,24,24
27-02-2022 12:45,1,0,0,232,228,28,40,175,232,232,228,1,243,24,24
27-02-2022 13:00,1,0,0,232,228,28,40,175,232,232,228,0,237,24,24
27-02-2022 13:15,1,0,0,221,228,28,40,175,221,221,237,0,236,24,225
27-02-2022 13:30,1,0,0,212,223,28,40,175,212,212,228,0,235,225,225
27-02-2022 13:45,1,0,0,208,22,28,40,175,208,208,223,0,234,225,225
27-02-2022 14:00,1,0,0,206,219,28,40,175,206,206,22,0,234,225,225
27-02-2022 14:15,1,0,0,207,219,28,40,175,207,207,219,0,234,225,225
27-02-2022 14:30,1,0,0,206,218,28,40,175,206,206,219,0,234,225,225
27-02-2022 14:45,1,0,0,205,218,28,40,175,205,205,218,0,234,225,225
27-02-2022 15:00,1,0,0,201,217,28,40,175,201,201,218,0,234,225,225
27-02-2022 15:15,1,0,0,204,217,28,40,175,204,204,217,0,233,225,225
27-02-2022 15:30,1,0,0,203,217,28,40,175,203,203,217,0,233,225,225
27-02-2022 15:45,1,0,0,202,217,28,40,175,202,202,217,0,233,225,225
27-02-2022 16:00,1,0,0,202,216,28,40,175,202,202,217,0,233,225,225
27-02-2022 16:15,1,0,0,199,216,28,40,175,199,199,216,0,234,225,225
27-02-2022 16:30,1,0,0,196,216,28,40,175,196,196,216,0,234,225,225
27-02-2022 16:45,1,0,0,194,216,28,40,175,194,194,216,0,234,225,225
27-02-2022 17:00,1,0,0,189,215,28,40,175,189,189,216,0,234,225,225
27-02-2022 17:15,1,0,0,185,215,28,40,175,185,185,215,0,234,225,225
27-02-2022 17:30,1,0,0,182,215,28,40,175,182,182,215,0,234,225,225
27-02-2022 17:45,1,0,0,179,18,28,40,175,179,179,182,0,234,225,23
27-02-2022 18:00,1,0,0,177,18,28,40,175,177,177,18,0,234,23,24
27-02-2022 18:15,1,0,0,176,179,28,40,175,176,176,18,0,234,24,24
27-02-2022 18:30,1,0,0,175,179,28,40,175,175,175,179,0,234,24,24
27-02-2022 18:45,1,0,0,174,179,28,40,175,174,174,179,0,234,24,24
27-02-2022 19:00,1,0,0,173,178,28,40,175,173,173,179,0,234,24,24
27-02-2022 19:15,1,0,0,173,178,28,40,175,173,173,178,0,234,24,24
27-02-2022 19:30,1,0,0,172,178,28,40,175,172,172,178,0,234,24,24
27-02-2022 19:45,1,0,0,171,178,28,40,175,171,171,178,0,234,24,24
27-02-2022 20:00,1,0,0,171,177,28,40,175,171,171,178,0,234,24,24
27-02-2022 20:15,1,0,0,17,177,28,40,175,17,17,177,0,234,24,24
27-02-2022 20:30,1,0,0,17,177,28,40,175,17,17,177,0,234,24,24
27-02-2022 20:45,1,0,0,169,177,28,40,175,169,169,177,0,234,24,24
27-02-2022 21:00,1,0,0,169,176,28,40,175,169,169,177,0,234,24,24
27-02-2022 21:15,1,0,0,168,176,28,40,175,168,168,176,0,234,24,24
27-02-2022 21:30,1,0,0,167,176,28,40,175,167,167,176,0,234,24,24
27-02-2022 21:45,1,0,0,167,176,28,40,175,167,167,176,0,234,24,24
27-02-2022 22:00,1,0,0,166,175,28,40,175,166,166,176,0,234,24,24
27-02-2022 22:15,1,0,0,166,175,28,40,175,166,166,175,0,234,24,24
27-02-2022 22:30,1,0,0,165,175,28,40,175,165,165,175,0,234,24,24
